YEAR.x;pltID;LAT;LON;state.x;species;gdd;abundance
2014;6_36_23_3682;42.76843;-76.19294;NY;;614.8899;6.018046
2014;5_36_101_1943;42.0288;-77.15115;NY;;572.7054;6.018046
2014;3_36_43_1380;42.89508;-74.979;NY;;563.3036;6.018046
2014;4_36_41_2426;43.85677;-74.59406;NY;;441.2303;6.018046
2014;3_36_49_2001;43.76614;-75.64174;NY;;553.1044;6.018046
2014;4_36_31_1495;44.00552;-73.50948;NY;;483.6925;6.018046
2014;4_36_31_447;44.42481;-73.79917;NY;;429.3666;6.018046
2014;4_36_113_2195;43.40224;-73.931;NY;;540.8959;6.018046
2014;3_36_35_6767;43.1147;-74.71468;NY;;534.9377;6.018046
2014;5_42_49_4660;42.00346;-79.76425;PA;;626.0097;6.018046
2014;5_42_59_3904;39.72496;-80.1315;PA;;907.1393;6.018046
2014;6_42_31_5820;41.01336;-79.47108;PA;;721.602;6.018046
2014;5_42_129_5637;40.06581;-79.28418;PA;;749.8501;6.018046
2014;5_42_39_5518;41.65696;-80.274;PA;;700.2447;6.018046
2014;5_42_85_3135;41.29667;-80.35453;PA;;724.3265;6.018046
2014;5_42_85_3586;41.20604;-80.38149;PA;;750.8887;6.018046
2014;6_42_105_4355;41.68463;-77.69865;PA;;554.9827;6.018046
2014;6_42_105_5481;41.97836;-78.04945;PA;;536.4471;6.018046
2014;7_42_111_5965;39.87201;-79.33633;PA;;735.1988;6.018046
2014;6_42_47_3520;41.2915;-78.25864;PA;;645.5235;6.018046
2014;6_42_105_5864;41.94183;-77.86408;PA;;503.9648;6.018046
2014;6_42_83_3096;41.83611;-78.4452;PA;;566.7812;6.018046
2014;6_42_35_4525;41.42634;-77.97752;PA;;643.151;6.018046
2014;5_42_125_4127;40.06096;-80.2895;PA;;857.7129;6.018046
2014;6_42_33_4833;40.84846;-78.3434;PA;;717.3114;6.018046
2014;6_42_33_4527;41.18017;-78.66264;PA;;674.1767;6.018046
2014;6_42_81_5150;41.37051;-77.13682;PA;;650.7017;6.018046
2014;9_42_29_6010;39.98344;-75.94296;PA;;879.8322;6.018046
2014;8_42_103_5308;41.33154;-75.22834;PA;;629.2164;6.018046
2014;8_42_69_5442;41.35727;-75.60278;PA;;641.9144;6.018046
2014;6_42_123_11651;41.89641;-78.92984;PA;;586.0838;6.018046
2014;4_54_87_1738;38.76911;-81.44258;WV;;951.4802;6.018046
2014;4_54_73_630;39.45034;-81.08979;WV;;915.248;6.018046
2014;2_54_33_618;39.43998;-80.44279;WV;;916.864;6.018046
2014;3_54_59_2070;37.69188;-82.27429;WV;;1087.323;6.018046
2014;3_54_47_482;37.28976;-81.81659;WV;;1035.701;6.018046
2014;4_54_17_131;39.17099;-80.78708;WV;;927.1236;6.018046
2014;2_54_77_670;39.3998;-79.81378;WV;;835.4579;6.018046
2014;2_54_101_2463;38.3057;-80.50441;WV;;854.4607;6.018046
2014;4_54_103_722;39.68942;-80.46516;WV;;887.7586;6.018046
2014;4_54_79_1049;38.54551;-81.87702;WV;;1023.42;6.018046
2014;4_54_43_2117;38.10133;-82.18679;WV;;1066.853;6.018046
2014;3_54_109_597;37.56524;-81.52326;WV;;1044.319;6.018046
2014;2_54_97_612;38.8881;-80.1976;WV;;820.0121;6.018046
2014;4_54_85_2833;39.16826;-81.21788;WV;;926.5451;6.018046
2014;3_54_25_2218;38.05893;-80.75431;WV;;908.7847;6.018046
2014;2_54_33_316;39.23022;-80.52945;WV;;928.2194;6.018046
2014;2_54_93_1205;39.17749;-79.54048;WV;;720.1752;6.018046
2014;2_54_93_2221;39.12529;-79.60428;WV;;720.1752;6.018046
2014;2_54_75_5235;38.22965;-80.27398;WV;;745.3723;6.018046
2014;2_54_77_5316;39.27102;-79.56371;WV;;736.9931;6.018046
2014;3_54_25_6764;37.85852;-80.20808;WV;;944.0883;6.018046
2014;2_54_75_7831;38.38071;-80.09646;WV;;670.8837;6.018046
2014;2_54_75_7837;38.31624;-80.10879;WV;;670.8837;6.018046
2014;5_51_51_43;37.0008;-82.42867;VA;;985.0223;6.018046
2014;3_51_125_62;37.85124;-78.905;VA;;990.5684;6.018046
2014;3_51_9_14;37.52666;-78.95465;VA;;1150.237;6.018046
2014;2_51_7_29;37.38553;-78.22406;VA;;1221.848;6.018046
2014;2_51_135_11;37.06448;-78.06992;VA;;1230.394;6.018046
2014;5_51_167_46;36.99678;-81.96406;VA;;924.9855;6.018046
2014;3_51_125_50;37.88839;-78.96336;VA;;990.5684;6.018046
2014;1_51_97_32;37.61422;-76.80581;VA;;1247.145;6.018046
2014;3_51_75_27;37.68579;-78.07995;VA;;1202.945;6.018046
2014;5_51_195_18;36.91339;-82.77968;VA;;884.7008;6.018046
2014;5_51_63_48;36.87062;-80.40748;VA;;875.5336;6.018046
2014;5_51_51_16;37.15287;-82.35512;VA;;985.0223;6.018046
2014;5_51_195_26;36.92714;-82.45657;VA;;960.9307;6.018046
2014;3_51_125_47;37.8875;-78.75887;VA;;990.5684;6.018046
2014;3_37_149_17;35.30186;-82.21422;NC;;1306.546;6.018046
2014;4_37_87_24;35.43285;-82.83521;NC;;630.9177;6.018046
2014;3_37_67_13;36.11203;-80.48176;NC;;1285.923;6.018046
2014;3_37_59_20;35.86236;-80.44682;NC;;1321.327;6.018046
2014;3_37_81_1;36.12642;-79.69127;NC;;1251.338;6.018046
2014;4_37_39_25;35.18757;-83.87336;NC;;1089.769;6.018046
2014;4_37_39_18;35.05074;-84.02939;NC;;1160.779;6.018046
2014;4_37_189_34;36.22516;-81.8339;NC;;738.7443;6.018046
2014;4_37_175_10;35.34177;-82.72262;NC;;891.3276;6.018046
2014;4_37_9_17;36.48556;-81.41531;NC;;866.1647;6.018046
2014;2_37_83_87;36.17028;-77.91343;NC;;1287.196;6.018046
2014;4_37_27_64;35.94228;-81.66853;NC;;1275.713;6.018046
2014;3_37_71_1;35.29995;-81.30416;NC;;1384.721;6.018046
2014;3_37_35_28;35.64688;-81.28857;NC;;1334.589;6.018046
2014;1_37_61_46;35.01031;-78.1425;NC;;1436.119;6.018046
2014;4_37_21_35;35.45277;-82.77762;NC;;630.9177;6.018046
2014;2_45_79_72;34.18706;-81.28113;SC;;1631.097;6.018046
2014;3_45_37_37;33.89175;-82.02014;SC;;1543.849;6.018046
2014;3_45_23_47;34.78489;-81.01291;SC;;1479.96;6.018046
2014;3_45_1_26;34.12916;-82.37633;SC;;1483.093;6.018046
2014;1_45_17_43;33.7762;-80.84047;SC;;1633.376;6.018046
2014;1_45_17_39;33.76034;-80.67269;SC;;1600.09;6.018046
2014;3_45_21_31;34.97743;-81.59526;SC;;1526.256;6.018046
2014;3_45_87_100;34.61186;-81.63318;SC;;1579.306;6.018046
2014;2_33_9_975;44.08646;-71.39116;NH;;251.8943;6.018046
2014;3_33_15_26;42.90221;-71.35093;NH;;592.6576;6.018046
2014;3_33_13_625;43.14968;-71.65932;NH;;557.1237;6.018046
2014;2_33_9_354;43.73161;-71.65513;NH;;498.5157;6.018046
2014;2_33_7_772;44.62408;-71.33498;NH;;346.2667;6.018046
2014;2_50_17_1281;44.0305;-72.17384;VT;;476.7788;6.018046
2014;2_50_15_1409;44.47645;-72.78447;VT;;441.4781;6.018046
2014;2_50_5_1164;44.20764;-72.18154;VT;;476.7788;6.018046
2014;3_50_25_253;42.74304;-72.71818;VT;;654.5715;6.018046
2014;2_50_5_1079;44.48919;-72.00044;VT;;428.0807;6.018046
2014;3_50_21_1111;43.68908;-73.37167;VT;;637.526;6.018046
2014;2_50_23_1229;44.33021;-72.49128;VT;;441.7625;6.018046
2014;2_50_23_147;44.24291;-72.56549;VT;;461.5275;6.018046
2014;3_50_1_582;43.91448;-72.96271;VT;;416.7594;6.018046
2014;3_50_25_295;43.13032;-72.81151;VT;;482.5356;6.018046
2014;2_50_23_909;44.09002;-72.62924;VT;;461.5275;6.018046
2014;1_25_3_1177;42.35894;-73.15096;MA;;541.716;6.018046
2014;1_25_11_331;42.66546;-72.36658;MA;;639.9357;6.018046
2014;1_25_11_26;42.7088;-72.95272;MA;;543.4094;6.018046
2014;1_44_3_129;41.68282;-71.66063;RI;;649.8909;6.018046
2014;1_9_1_710;41.15348;-73.26683;CT;;776.699;6.018046
2014;2_24_5_255;39.37918;-76.48627;MD;;1017.718;6.018046
2014;3_24_9_1332;38.73402;-76.62932;MD;;1154.715;6.018046
2014;4_24_19_1537;38.49777;-76.22905;MD;;1166.192;6.018046
2014;2_24_27_1010;39.2079;-76.86693;MD;;1010.975;6.018046
2015;1_48_457_92;30.72575;-94.3822;TX;;1939.883;6.018046
2015;1_48_403_27;31.38108;-93.77022;TX;;1850.278;6.018046
2015;2_48_419_46;31.6723;-94.11144;TX;;1803.225;6.018046
2015;3_5_27_81;33.10065;-93.02224;AR;;1697.075;6.018046
2015;3_5_139_108;33.01394;-92.34864;AR;;1656.27;6.018046
2015;3_5_11_68;33.49819;-92.03044;AR;;1629.294;6.018046
2015;3_5_139_107;33.32273;-92.5526;AR;;1675.6;6.018046
2015;5_5_101_75;35.8771;-93.47162;AR;;1235.566;6.018046
2015;3_5_39_63;33.9307;-92.66535;AR;;1615.562;6.018046
2015;3_5_11_62;33.50666;-92.19087;AR;;1595.479;6.018046
2015;3_5_11_64;33.42146;-92.23651;AR;;1629.294;6.018046
2015;5_5_71_65;35.67074;-93.21618;AR;;1351.978;6.018046
2015;3_5_13_65;33.6315;-92.60883;AR;;1651.917;6.018046
2015;2_5_123_75;35.08545;-90.71642;AR;;1444.175;6.018046
2015;3_22_11_94;30.71516;-93.37233;LA;;1944.857;6.018046
2015;4_22_117_46;30.7505;-89.84303;LA;;1894.169;6.018046
2015;3_22_39_58;30.83844;-92.31818;LA;;1917.757;6.018046
2015;5_55_29_20507;45.13341;-87.15547;WI;;495.7054;6.018046
2015;1_55_75_20214;45.31144;-87.98119;WI;;511.3081;6.018046
2015;1_55_83_29016;45.36411;-88.65285;WI;;457.0691;6.018046
2015;1_17_151_20209;37.52052;-88.64004;IL;;1229.938;6.018046
2015;1_28_163_6;32.95942;-90.27404;MS;;1647.733;6.018046
2015;2_28_15_2;33.57684;-89.99023;MS;;1487.201;6.018046
2015;5_28_37_46;31.37198;-90.71021;MS;;1793.844;6.018046
2015;1_28_51_40;33.02651;-90.22714;MS;;1592.365;6.018046
2015;2_28_71_72;34.16931;-89.4183;MS;;1391.334;6.018046
2015;4_28_67_18;31.75938;-89.31676;MS;;1712.389;6.018046
2015;4_28_65_1;31.41527;-89.83825;MS;;1819.941;6.018046
2015;3_28_129_93;32.05168;-89.61971;MS;;1671.368;6.018046
2015;1_26_109_20496;45.83911;-87.59293;MI;;437.124;6.018046
2015;4_26_145_20208;43.41605;-84.16591;MI;;680.2223;6.018046
2015;1_26_3_20062;46.3888;-86.80897;MI;;378.7145;6.018046
2015;3_26_19_20092;44.62202;-86.01432;MI;;501.7374;6.018046
2015;3_26_1_20171;44.70413;-83.32672;MI;;518.6396;6.018046
2015;4_26_117_20005;43.28578;-85.2392;MI;;635.6808;6.018046
2015;1_26_109_20338;45.41649;-87.38207;MI;;488.1802;6.018046
2015;1_26_33_20758;46.4298;-84.9601;MI;;381.9377;6.018046
2015;3_26_47_20143;45.31805;-84.75329;MI;;457.4367;6.018046
2015;1_26_153_20335;46.13766;-85.99049;MI;;395.9687;6.018046
2015;3_26_101_29017;44.35396;-86.12726;MI;;517.727;6.018046
2015;3_26_55_20128;44.74444;-85.40327;MI;;480.5894;6.018046
2015;4_26_163_20026;42.43214;-83.55109;MI;;767.6848;6.018046
2015;1_18_101_20064;38.65031;-86.74575;IN;;1093.875;6.018046
2015;1_18_55_20090;38.96328;-86.96595;IN;;1079.155;6.018046
2015;3_18_79_20089;38.99894;-85.63637;IN;;1065.925;6.018046
2015;1_18_121_20012;39.69006;-87.11166;IN;;1036.635;6.018046
2015;2_18_93_20053;38.69779;-86.38696;IN;;1086.724;6.018046
2015;2_18_25_20025;38.29449;-86.6693;IN;;1137.073;6.018046
2015;2_18_71_20121;38.9529;-86.11844;IN;;1070.233;6.018046
2015;2_18_123_22022;37.92765;-86.64453;IN;;1230.123;6.018046
2015;3_18_79_20127;38.94806;-85.47636;IN;;1044.093;6.018046
2015;2_18_123_10208;37.98248;-86.58205;IN;;1230.123;6.018046
2015;1_21_159_8;37.88297;-82.47678;KY;;1088.135;6.018046
2015;3_21_147_33;36.80932;-84.36244;KY;;1153.881;6.018046
2015;3_21_125_1;37.06979;-84.21689;KY;;1120.077;6.018046
2015;5_21_57_17;36.66953;-85.47191;KY;;1218.287;6.018046
2015;2_21_205_16;38.15521;-83.59973;KY;;1082.219;6.018046
2015;2_21_197_4;37.83507;-83.73191;KY;;1054.123;6.018046
2015;3_21_51_1;37.06635;-83.57987;KY;;1100.552;6.018046
2015;5_21_163_27;37.89766;-86.2374;KY;;1201.853;6.018046
2015;1_21_71_23;37.45245;-82.79313;KY;;1063.409;6.018046
2015;2_21_63_8;38.14378;-82.94671;KY;;1065.752;6.018046
2015;7_21_35_26;36.58944;-88.06911;KY;;1249.853;6.018046
2015;1_21_133_6;37.00733;-82.88613;KY;;1019.068;6.018046
2015;5_21_231_17;36.7142;-84.8045;KY;;1101.984;6.018046
2015;5_21_1_37;37.21493;-85.09518;KY;;1136.575;6.018046
2015;5_21_29_16;38.06788;-85.53824;KY;;1212.324;6.018046
2015;4_21_185_14;38.36715;-85.57063;KY;;1189.5;6.018046
2015;5_21_199_16;37.14022;-84.65614;KY;;1139.697;6.018046
2015;3_47_43_17;36.26098;-87.28899;TN;;1272.805;6.018046
2015;5_47_73_20;36.49691;-82.79376;TN;;1137.197;6.018046
2015;3_47_27_11;36.61798;-85.77081;TN;;1213.233;6.018046
2015;3_47_111_10;36.4804;-85.83845;TN;;1247.91;6.018046
2015;2_47_85_10;36.18132;-87.64722;TN;;1247.439;6.018046
2015;2_47_85_46;35.99452;-87.54143;TN;;1287.643;6.018046
2015;4_47_133_11;36.32522;-85.25092;TN;;1208.911;6.018046
2015;3_47_189_16;36.03932;-86.27706;TN;;1314.806;6.018046
2015;1_47_157_29;35.29509;-90.04677;TN;;1450.239;6.018046
2015;1_47_157_3;35.36312;-90.03067;TN;;1450.239;6.018046
2015;3_47_37_15;35.99228;-86.64338;TN;;1304.89;6.018046
2015;3_1_51_33;32.65265;-85.99046;AL;;1668.605;6.018046
2015;3_1_113_13;32.35825;-85.05943;AL;;1707.433;6.018046
2015;4_1_75_33;33.59511;-88.12789;AL;;1575.149;6.018046
2015;4_1_7_40;33.15987;-86.98948;AL;;1611.12;6.018046
2015;2_1_25_16;31.94724;-87.84644;AL;;1725.378;6.018046
2015;3_1_45_6;31.50687;-85.76337;AL;;1834.314;6.018046
2015;4_1_125_104;33.43743;-87.34418;AL;;1588.539;6.018046
2015;4_1_125_6;33.20405;-87.70721;AL;;1663.301;6.018046
2015;6_1_77_17;34.99831;-87.86169;AL;;1361.932;6.018046
2015;5_1_133_16;34.2635;-87.32288;AL;;1444.571;6.018046
2015;2_1_99_62;31.60772;-87.33889;AL;;1812.652;6.018046
2015;1_1_129_77;31.63819;-88.20833;AL;;1783.478;6.018046
2015;3_1_41_38;31.92002;-86.32943;AL;;1788.316;6.018046
2015;1_1_97_69;30.99722;-88.26059;AL;;1832.717;6.018046
2015;6_39_3_1197;40.85647;-83.89125;OH;;844.6741;6.018046
2015;3_39_75_1697;40.53592;-81.89381;OH;;838.4918;6.018046
2015;4_39_7_4683;41.84472;-80.73983;OH;;721.045;6.018046
2015;4_39_7_2902;41.74969;-80.95168;OH;;721.7084;6.018046
2015;1_39_141_1583;39.35028;-82.87478;OH;;954.135;6.018046
2015;1_39_87_2263;38.76519;-82.56276;OH;;980.3309;6.018046
2015;1_39_79_3995;38.8658;-82.69497;OH;;980.3309;6.018046
2015;3_39_81_3382;40.44723;-80.77732;OH;;832.8197;6.018046
2015;2_39_105_2551;39.01673;-82.13267;OH;;974.0167;6.018046
2015;4_39_55_5501;41.4653;-81.10149;OH;;730.8126;6.018046
2015;2_39_105_2661;39.06844;-82.08239;OH;;974.0167;6.018046
2015;3_39_59_3793;40.14773;-81.24298;OH;;859.9094;6.018046
2015;1_39_87_11243;38.65937;-82.53849;OH;;1012.005;6.018046
2015;3_39_119_1972;39.95277;-81.81658;OH;;931.2072;6.018046
2015;3_39_31_1999;40.33132;-82.13075;OH;;867.0686;6.018046
2015;3_39_121_4894;39.80627;-81.54674;OH;;908.7195;6.018046
2015;2_39_73_1847;39.44043;-82.54978;OH;;939.4107;6.018046
2015;2_39_73_4856;39.52899;-82.70364;OH;;930.3816;6.018046
2015;1_39_79_1312;39.10189;-82.69186;OH;;963.4154;6.018046
2015;4_39_99_3910;40.99893;-80.62472;OH;;776.7242;6.018046
2015;2_39_9_5725;39.4055;-82.2425;OH;;957.9941;6.018046
2015;1_39_87_12769;38.74962;-82.51421;OH;;1012.005;6.018046
2015;3_13_269_27;32.56102;-84.30241;GA;;1637.826;6.018046
2015;4_13_105_11;34.10472;-82.96179;GA;;1512.561;6.018046
2015;3_13_53_22;32.27311;-84.89745;GA;;1744.039;6.018046
2015;3_13_265_5;33.58454;-82.74254;GA;;1521.278;6.018046
2015;3_13_207_33;33.13505;-83.91456;GA;;1603.859;6.018046
2015;5_13_115_45;34.35744;-85.1844;GA;;1449.081;6.018046
2015;1_13_251_125;32.77967;-81.80179;GA;;1681.408;6.018046
2015;3_13_211_11;33.53946;-83.4877;GA;;1548.858;6.018046
2015;5_13_213_91;34.87609;-84.69727;GA;;1177.91;6.018046
2015;9_23_7_1582;44.92279;-70.45558;ME;;310.8913;6.018046
2015;9_23_17_15;44.11266;-70.90496;ME;;435.4569;6.018046
2015;7_23_25_1670;45.51217;-70.36464;ME;;359.8926;6.018046
2015;8_23_1_794;44.24305;-70.20974;ME;;474.3761;6.018046
2015;8_23_5_342;43.87629;-70.66532;ME;;489.2564;6.018046
2015;5_23_21_380;45.27323;-69.18032;ME;;381.7069;6.018046
2015;6_23_27_1877;44.35503;-69.16473;ME;;416.6559;6.018046
2015;1_23_29_968;45.19106;-67.881;ME;;371.498;6.018046
2015;4_23_9_12;44.95112;-68.27733;ME;;395.0918;6.018046
2015;2_23_3_1592;46.89032;-69.41343;ME;;346.7097;6.018046
2015;2_23_3_1277;46.83778;-68.89738;ME;;323.8268;6.018046
2015;5_23_21_1987;46.31311;-68.93147;ME;;352.2968;6.018046
2015;5_23_21_1071;46.37094;-69.07512;ME;;345.5093;6.018046
2015;7_23_25_807;45.15451;-70.05561;ME;;352.1951;6.018046
2015;9_23_7_1562;44.62555;-70.37295;ME;;356.7136;6.018046
2015;7_23_25_1314;45.32899;-70.14198;ME;;348.7739;6.018046
2015;9_23_17_391;44.22614;-70.47738;ME;;450.6275;6.018046
2015;8_23_31_560;43.64121;-70.89002;ME;;493.8704;6.018046
2015;5_23_21_62;45.04629;-69.58722;ME;;359.528;6.018046
2015;2_23_3_454;46.63037;-68.20784;ME;;363.9252;6.018046
2015;7_23_25_404;46.09818;-70.08753;ME;;328.854;6.018046
2015;7_23_25_294;44.97093;-69.80711;ME;;426.5364;6.018046
2015;8_23_1_5216;44.16678;-70.13098;ME;;474.3761;6.018046
2015;9_23_17_1318;44.60864;-70.68342;ME;;359.2096;6.018046
2015;2_23_3_1353;46.71272;-69.25261;ME;;353.1409;6.018046
2015;5_23_21_222;45.44591;-69.46682;ME;;363.7528;6.018046
2015;5_23_21_244;45.21952;-69.2365;ME;;396.9396;6.018046
2015;6_23_27_1258;44.54139;-68.80749;ME;;426.9135;6.018046
2015;9_23_17_10482;44.35863;-70.90741;ME;;353.0274;6.018046
2015;6_23_27_1862;44.53538;-69.17913;ME;;405.0347;6.018046
2015;5_36_3_1277;42.17323;-77.77629;NY;;510.5312;6.018046
2015;2_36_69_2470;43.00324;-77.45995;NY;;659.3973;6.018046
2015;2_36_69_4469;42.92825;-76.99304;NY;;666.0996;6.018046
2015;2_36_51_3473;42.85173;-77.89545;NY;;644.9695;6.018046
2015;2_36_121_342;42.56134;-78.08143;NY;;559.3708;6.018046
2015;6_36_77_993;42.7236;-74.78275;NY;;547.8332;6.018046
2015;8_36_39_6294;42.14185;-74.05851;NY;;547.3105;6.018046
2015;6_36_15_2235;42.10287;-76.92272;NY;;583.0943;6.018046
2015;2_36_75_2251;43.65525;-75.97302;NY;;552.5638;6.018046
2015;6_36_17_6040;42.52607;-75.47437;NY;;576.4907;6.018046
2015;2_36_53_2466;42.88605;-75.74616;NY;;572.7909;6.018046
2015;3_36_65_2312;43.14642;-75.17618;NY;;611.7354;6.018046
2015;4_36_31_6270;44.09113;-73.46456;NY;;670.9964;6.018046
2015;1_36_19_5858;44.99452;-73.99217;NY;;466.4671;6.018046
2015;7_36_91_1711;43.28907;-73.87094;NY;;546.8871;6.018046
2015;8_36_119_218;40.95768;-73.75995;NY;;851.62;6.018046
2015;6_36_77_4999;42.79407;-74.7026;NY;;621.481;6.018046
2015;5_36_13_4058;42.21821;-79.63127;NY;;581.309;6.018046
2015;5_36_101_4498;42.02622;-77.44735;NY;;559.2532;6.018046
2015;5_36_9_5710;42.14875;-78.64352;NY;;555.7746;6.018046
2015;4_36_31_4401;44.34963;-73.43116;NY;;654.6871;6.018046
2015;8_36_111_5629;41.96474;-74.32278;NY;;599.7952;6.018046
2015;2_36_75_4996;43.35502;-76.50395;NY;;665.7619;6.018046
2015;6_36_23_2415;42.62394;-76.21469;NY;;586.6683;6.018046
2015;1_36_89_2862;44.54537;-74.98367;NY;;545.4382;6.018046
2015;2_36_53_702;42.75748;-75.7537;NY;;576.0701;6.018046
2015;1_36_89_2273;44.62201;-74.73369;NY;;496.8083;6.018046
2015;4_36_31_1346;43.93569;-73.50558;NY;;535.4909;6.018046
2015;8_36_95_5262;42.43017;-74.41849;NY;;507.1133;6.018046
2015;6_36_25_2365;42.20728;-74.6973;NY;;477.1186;6.018046
2015;6_36_25_3132;41.94239;-75.27025;NY;;601.9857;6.018046
2015;7_36_91_1535;43.05252;-73.75068;NY;;612.2125;6.018046
2015;4_36_41_5147;43.72271;-74.41715;NY;;389.9291;6.018046
2015;6_42_83_4574;41.99764;-78.51581;PA;;563.459;6.018046
2015;7_42_21_3730;40.69008;-78.73399;PA;;724.0581;6.018046
2015;6_42_53_5246;41.49536;-79.02026;PA;;679.1427;6.018046
2015;6_42_33_3488;41.01192;-78.77783;PA;;707.9108;6.018046
2015;6_42_33_3816;41.06815;-78.38257;PA;;675.8113;6.018046
2015;7_42_111_3093;40.04243;-79.2857;PA;;753.3238;6.018046
2015;6_42_83_4873;41.69943;-78.35291;PA;;586.1482;6.018046
2015;5_42_7_5836;40.6153;-80.3058;PA;;819.5965;6.018046
2015;5_42_49_4033;42.06371;-80.07838;PA;;698.1579;6.018046
2015;8_42_115_3218;41.73858;-75.55673;PA;;651.7467;6.018046
2015;0_42_61_5471;40.28634;-77.79524;PA;;762.9871;6.018046
2015;6_42_123_12106;41.67304;-79.06279;PA;;646.0007;6.018046
2015;6_42_53_12284;41.5988;-79.27293;PA;;669.0837;6.018046
2015;6_42_83_11508;41.9958;-78.84406;PA;;591.8517;6.018046
2015;6_42_113_1458;41.45038;-76.3734;PA;;569.6134;6.018046
2015;6_42_105_192;41.76183;-77.7636;PA;;506.1882;6.018046
2015;6_42_33_314;41.17753;-78.42183;PA;;675.8113;6.018046
2015;5_42_63_671;40.4522;-79.18707;PA;;782.5118;6.018046
2015;6_42_23_613;41.25418;-78.22133;PA;;645.0495;6.018046
2015;6_42_113_847;41.29035;-76.47391;PA;;569.6134;6.018046
2015;6_42_123_7178;41.70345;-79.10402;PA;;646.0007;6.018046
2015;3_54_45_489;37.96487;-82.11509;WV;;1068.125;6.018046
2015;2_54_83_854;38.58411;-79.86136;WV;;638.3801;6.018046
2015;3_54_59_603;37.5984;-82.07471;WV;;1076.101;6.018046
2015;4_54_103_1947;39.60062;-80.87345;WV;;912.1374;6.018046
2015;4_54_17_300;39.31436;-80.64608;WV;;909.7223;6.018046
2015;4_54_17_2692;39.23166;-80.84387;WV;;925.1259;6.018046
2015;3_54_19_488;37.93122;-81.14972;WV;;961.2417;6.018046
2015;2_54_83_8145;38.5463;-79.87929;WV;;638.3801;6.018046
2015;4_54_61_2037;39.71669;-80.33407;WV;;887.2255;6.018046
2015;3_54_5_1770;37.97619;-81.90727;WV;;1063.349;6.018046
2015;3_54_89_2394;37.49126;-80.84334;WV;;942.8676;6.018046
2015;2_54_93_6196;39.02362;-79.69313;WV;;718.7798;6.018046
2015;2_51_143_71;37.01152;-79.50686;VA;;1179.129;6.018046
2015;2_51_147_41;37.17198;-78.31654;VA;;1204.145;6.018046
2015;2_51_111_63;37.02174;-78.2511;VA;;1204.145;6.018046
2015;1_51_175_3;36.55985;-77.21097;VA;;1282.488;6.018046
2015;2_51_37_46;37.10319;-78.54824;VA;;1198.687;6.018046
2015;5_51_191_94;36.60708;-81.95803;VA;;958.5857;6.018046
2015;2_51_49_42;37.47797;-78.17735;VA;;1210.272;6.018046
2015;1_51_193_16;38.19156;-76.99747;VA;;1163.812;6.018046
2015;5_51_169_62;36.65446;-82.85728;VA;;1054.372;6.018046
2015;5_51_77_53;36.66382;-81.30546;VA;;786.3241;6.018046
2015;2_51_83_89;36.9054;-79.11276;VA;;1177.285;6.018046
2015;2_51_83_123;36.84638;-79.09229;VA;;1177.285;6.018046
2015;2_51_143_77;36.70421;-79.4009;VA;;1203.852;6.018046
2015;1_51_127_8;37.56437;-77.19424;VA;;1226.955;6.018046
2015;2_51_37_44;36.96426;-78.62933;VA;;1206.555;6.018046
2015;2_51_89_57;36.55342;-79.77077;VA;;1224.822;6.018046
2015;1_51_85_41;37.76564;-77.76718;VA;;1121.338;6.018046
2015;1_51_199_51;37.3327;-76.6856;VA;;1231.408;6.018046
2015;3_51_153_68;38.61389;-77.46931;VA;;1051.492;6.018046
2015;2_37_131_78;36.35901;-77.46856;NC;;1284.661;6.018046
2015;3_37_151_48;35.61322;-79.60859;NC;;1320.987;6.018046
2015;4_37_115_36;35.84583;-82.45126;NC;;703.6548;6.018046
2015;3_37_81_91;36.24539;-79.76256;NC;;1257.116;6.018046
2015;4_37_175_20;35.1469;-82.76716;NC;;958.8875;6.018046
2015;2_37_65_44;35.89451;-77.71959;NC;;1308.828;6.018046
2015;4_37_9_21;36.36126;-81.41846;NC;;872.5464;6.018046
2015;3_37_183_87;35.64153;-78.88981;NC;;1348.025;6.018046
2015;2_37_49_183;35.15954;-77.06922;NC;;1392.184;6.018046
2015;3_37_97_28;36.01318;-80.76386;NC;;1267.052;6.018046
2015;3_45_77_44;34.7036;-82.84834;SC;;1458.573;6.018046
2015;3_45_83_1;34.83713;-81.88791;SC;;1506.672;6.018046
2015;3_45_47_34;34.31369;-82.2577;SC;;1446.269;6.018046
2015;3_45_87_18;34.66852;-81.47325;SC;;1575.054;6.018046
2015;3_45_21_5;34.92101;-81.50439;SC;;1531.043;6.018046
2015;3_45_87_107;34.56254;-81.5784;SC;;1579.256;6.018046
2015;3_33_5_603;42.93683;-72.20998;NH;;551.3569;6.018046
2015;2_33_7_327;44.40137;-71.09959;NH;;301.5752;6.018046
2015;3_33_11_290;42.97573;-71.61926;NH;;595.5765;6.018046
2015;3_33_1_47;43.61586;-71.53033;NH;;504.0552;6.018046
2015;3_33_1_154;43.46087;-71.62304;NH;;540.3575;6.018046
2015;2_33_7_1821;44.23776;-71.13723;NH;;350.4896;6.018046
2015;2_50_17_387;44.08519;-72.30049;VT;;424.3195;6.018046
2015;3_50_3_668;42.90353;-73.039;VT;;512.077;6.018046
2015;3_50_1_2526;44.0029;-72.87185;VT;;421.6927;6.018046
2015;3_50_21_3190;43.3789;-72.93772;VT;;471.4754;6.018046
